guid/image/axis,value
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0118/x,-4.839494705200195
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0118/y,-2.123412609100342
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0118/z,43.14533233642578
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0162/x,-12.117610931396484
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0162/y,-1.2707411050796509
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0162/z,22.983261108398438
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0024/x,-30.18153953552246
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0024/y,-9.27952766418457
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0024/z,58.726009368896484
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0030/x,-2.0976366996765137
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0030/y,-4.209331512451172
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0030/z,42.87961196899414
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0176/x,12.44978141784668
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0176/y,-3.403658628463745
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0176/z,59.59272766113281
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0083/x,-6.15726900100708
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0083/y,-1.4227194786071777
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0083/z,14.368247985839844
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0011/x,-49.91339111328125
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0011/y,-11.661763191223145
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0011/z,61.199920654296875
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0157/x,-15.252866744995117
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0157/y,-3.1054530143737793
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0157/z,46.94359588623047
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0139/x,-3.277194023132324
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0139/y,-7.525266647338867
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0139/z,67.0078125
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0143/x,-3.2513773441314697
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0143/y,-3.5175223350524902
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0143/z,35.727684020996094
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0005/x,-35.6873893737793
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0005/y,-10.939038276672363
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0005/z,64.91554260253906
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0115/x,-4.281399726867676
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0115/y,0.15954700112342834
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0115/z,6.299973487854004
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0053/x,-3.563138961791992
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0053/y,-0.26756712794303894
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0053/z,12.272274017333984
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0029/x,-11.670968055725098
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0029/y,-1.4471668004989624
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0029/z,23.104673385620117
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0047/x,-5.063784599304199
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0047/y,-1.0388978719711304
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0047/z,20.62908172607422
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0101/x,-6.917613983154297
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0101/y,-1.336785078048706
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0101/z,20.090797424316406
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0066/x,0.00013717003457713872
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0066/y,-7.185290813446045
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0066/z,78.95325469970703
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0120/x,-4.981919765472412
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0120/y,-1.4091190099716187
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0120/z,24.706912994384766
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0134/x,10.667579650878906
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0134/y,-0.47350043058395386
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0134/z,13.173330307006836
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0072/x,7.697281837463379
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0072/y,-2.435637950897217
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0072/z,21.85771369934082
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0008/x,-13.798463821411133
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0008/y,-3.4316139221191406
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0008/z,29.590435028076172
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0151/x,-6.853026866912842
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0151/y,-0.8397772908210754
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0151/z,18.828336715698242
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0017/x,-19.519943237304688
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0017/y,-5.545980453491211
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0017/z,39.32255172729492
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0003/x,-3.7083821296691895
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0003/y,-0.5084969401359558
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0003/z,11.550263404846191
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0145/x,-4.7663960456848145
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0145/y,-1.75278639793396
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0145/z,20.321683883666992
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0079/x,1.0563290119171143
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0079/y,0.05774758383631706
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0079/z,3.9981086254119873
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0022/x,-43.60215759277344
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0022/y,-9.444378852844238
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0022/z,66.12521362304688
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0164/x,12.682133674621582
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0164/y,-5.8512749671936035
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0164/z,74.98339080810547
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0091/x,-5.833673000335693
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0091/y,-1.3156400918960571
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0091/z,20.079946517944336
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0058/x,8.726080894470215
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0058/y,-4.385740280151367
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0058/z,56.35734558105469
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0085/x,-12.501886367797852
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0085/y,-3.799380302429199
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0085/z,66.80683135986328
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0170/x,1.064435601234436
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0170/y,-2.665742874145508
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0170/z,38.104679107666016
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0036/x,-18.95667266845703
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0036/y,-3.5552709102630615
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0036/z,53.235740661621094
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0126/x,-0.12278655171394348
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0126/y,-1.7217813730239868
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0126/z,35.20348358154297
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0060/x,2.5919270515441895
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0060/y,-2.2301511764526367
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0060/z,26.432483673095703
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0181/x,-0.7731205821037292
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0181/y,-0.18788693845272064
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0181/z,6.681896209716797
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0148/x,-10.401102066040039
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0148/y,-2.017947196960449
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0148/z,39.92986297607422
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0074/x,-0.12026043236255646
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0074/y,-2.4102365970611572
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0074/z,34.46672439575195
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0132/x,-4.5891499519348145
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0132/y,-5.110792636871338
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0132/z,72.94374084472656
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0169/x,2.8135218620300293
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0169/y,-2.819187879562378
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0169/z,44.721046447753906
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0055/x,24.556018829345703
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0055/y,-4.943647861480713
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0055/z,74.68101501464844
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0113/x,-6.016868591308594
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0113/y,-0.9932948350906372
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0113/z,14.598087310791016
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0107/x,-17.073762893676758
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0107/y,-3.992448091506958
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0107/z,54.482513427734375
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0041/x,-6.580290794372559
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0041/y,-0.6291298866271973
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0041/z,13.491114616394043
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0088/x,-8.726176261901855
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0088/y,-2.9844326972961426
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0088/z,46.6276969909668
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/x,-2.613227367401123
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/y,-0.7085055708885193
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/z,20.12126922607422
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0140/x,6.935723781585693
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0140/y,-6.707043647766113
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0140/z,73.37120819091797
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/x,-8.053247451782227
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/y,-2.6357498168945312
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/z,33.29045104980469
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0068/x,46.23701477050781
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0068/y,-13.240601539611816
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0068/z,59.1697998046875
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0033/x,46.06262969970703
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0033/y,-11.18710708618164
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0033/z,55.67996597290039
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0080/x,29.138568878173828
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0080/y,-8.175408363342285
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0080/z,72.11820220947266
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0049/x,-6.4130964279174805
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0049/y,-0.6286289095878601
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0049/z,9.22765827178955
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0094/x,-26.841215133666992
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0094/y,-5.334537506103516
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0094/z,71.41116333007812
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0027/x,-30.21471405029297
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0027/y,-10.982108116149902
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0027/z,64.17218017578125
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0071/x,18.889925003051758
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0071/y,-7.286701679229736
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0071/z,36.754093170166016
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0137/x,11.625764846801758
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0137/y,-5.595025062561035
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0137/z,71.77851104736328
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0123/x,-29.465147018432617
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0123/y,-7.405371189117432
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0123/z,43.6838264465332
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0065/x,-1.69255793094635
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0065/y,-2.9724435806274414
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0065/z,30.266584396362305
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0102/x,26.279619216918945
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0102/y,-7.850334644317627
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0102/z,69.91575622558594
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0044/x,-24.63810157775879
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0044/y,-4.184379577636719
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0044/z,38.819313049316406
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0050/x,-5.5264105796813965
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0050/y,-0.3729090988636017
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0050/z,6.972679615020752
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0099/x,6.854063987731934
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0099/y,-8.482666015625
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0099/z,75.31273651123047
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0116/x,-15.025069236755371
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0116/y,-4.546419143676758
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0116/z,70.68202209472656
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0109/x,4.7134013175964355
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0109/y,-5.77500057220459
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0109/z,74.90619659423828
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0086/x,11.776206016540527
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0086/y,-3.926272392272949
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0086/z,17.859407424926758
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0035/x,22.709091186523438
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0035/y,-11.902552604675293
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0035/z,69.89193725585938
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/x,-23.020217895507812
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/y,-8.276030540466309
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/z,75.30442810058594
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0092/x,-28.946455001831055
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0092/y,-4.779061317443848
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0092/z,70.22943115234375
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0146/x,1.806222915649414
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0146/y,-6.208174228668213
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0146/z,73.91059875488281
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/x,3.43715763092041
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/y,-3.211951971054077
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/z,65.58403015136719
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0128/x,-7.092064380645752
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0128/y,-6.103367805480957
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0128/z,42.84520721435547
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/x,-7.3495283126831055
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/y,-1.146709680557251
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/z,19.145566940307617
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0042/x,-30.982789993286133
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0042/y,-4.883319854736328
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0042/z,49.2049674987793
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0104/x,25.45232391357422
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0104/y,-5.254219055175781
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0104/z,70.69538879394531
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0038/x,21.060150146484375
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0038/y,-10.173663139343262
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0038/z,65.59498596191406
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0110/x,2.614089012145996
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0110/y,-5.763731479644775
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0110/z,74.86293029785156
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0056/x,-0.8164210319519043
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0056/y,-18.709320068359375
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0056/z,77.34278106689453
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0131/x,7.868635654449463
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0131/y,-4.557124614715576
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0131/z,35.20342254638672
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0077/x,2.485255718231201
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0077/y,-3.872004747390747
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0077/z,79.11192321777344
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0063/x,1.7577440738677979
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0063/y,-4.804666519165039
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0063/z,45.68092727661133
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0125/x,-21.461711883544922
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0125/y,-6.88060998916626
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0125/z,44.00284957885742
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/x,19.935094833374023
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/y,-5.516189098358154
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/z,57.24103546142578
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/x,-7.92081356048584
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/y,-1.7045344114303589
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/z,25.907447814941406
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0069/x,30.53765869140625
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0069/y,-9.732850074768066
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0069/z,45.9703369140625
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0141/x,5.432730197906494
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0141/y,-5.7074294090271
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0141/z,73.97187805175781
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/x,-2.9634273052215576
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/y,-0.3571019768714905
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/z,12.439155578613281
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0095/x,-23.084196090698242
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0095/y,-6.94753360748291
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0095/z,72.76921844482422
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0026/x,-30.7565975189209
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0026/y,-11.516448020935059
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0026/z,67.76354217529297
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0032/x,-29.29999542236328
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0032/y,-9.537820816040039
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0032/z,65.20135498046875
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0081/x,21.756397247314453
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0081/y,-7.097949504852295
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0081/z,74.88446044921875
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0048/x,-10.035438537597656
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0048/y,-1.4340344667434692
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0048/z,15.690348625183105
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0064/x,-0.00011403409007471055
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0064/y,-4.001051902770996
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0064/z,38.068565368652344
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0122/x,-33.85944747924805
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0122/y,-5.729236125946045
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0122/z,42.7199592590332
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0136/x,15.536813735961914
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0136/y,-5.567152500152588
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0136/z,70.66356658935547
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0070/x,26.359901428222656
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0070/y,-7.699946403503418
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0070/z,42.180294036865234
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0117/x,-17.907848358154297
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0117/y,-4.470086097717285
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0117/z,68.74967956542969
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0051/x,1.4696791172027588
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0051/y,-1.2565759420394897
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0051/z,59.952598571777344
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0098/x,-4.326112270355225
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0098/y,-10.340441703796387
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0098/z,77.3765869140625
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0045/x,-20.57192039489746
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0045/y,-3.553412437438965
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0045/z,33.18047332763672
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0103/x,26.845226287841797
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0103/y,-6.2908549308776855
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0103/z,69.93453979492188
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/x,-21.569246292114258
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/y,-7.767092704772949
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/z,76.2247543334961
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0093/x,-28.263225555419922
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0093/y,-5.856231212615967
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0093/z,70.66121673583984
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0087/x,10.769462585449219
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0087/y,-3.5597827434539795
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0087/z,14.396032333374023
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0108/x,8.904961585998535
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0108/y,-5.787020206451416
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0108/z,74.68093872070312
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0034/x,40.18046188354492
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0034/y,-12.784385681152344
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0034/z,67.9410171508789
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0129/x,-2.011437177658081
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0129/y,-6.374574184417725
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0129/z,41.12567901611328
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015/x,-5.641324996948242
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015/y,-0.5906123518943787
